4
DP-L
running on cuda0
Files already downloaded and verified
Files already downloaded and verified
path=./exp_result_2048_4/cifar10/Laplace/main_task_acc.txt
Epoch 28% 	 train_loss:1.85 train_acc:1.00 test_acc:0.70
Epoch 29% 	 train_loss:1.85 train_acc:1.00 test_acc:0.70
Epoch 30% 	 train_loss:1.86 train_acc:1.00 test_acc:0.70
Epoch 31% 	 train_loss:1.86 train_acc:1.00 test_acc:0.70
Epoch 32% 	 train_loss:1.86 train_acc:1.00 test_acc:0.70
Epoch 33% 	 train_loss:1.86 train_acc:1.00 test_acc:0.70
Epoch 34% 	 train_loss:1.86 train_acc:1.00 test_acc:0.70
Epoch 35% 	 train_loss:1.87 train_acc:1.00 test_acc:0.70
Epoch 36% 	 train_loss:1.89 train_acc:1.00 test_acc:0.70
Epoch 37% 	 train_loss:1.88 train_acc:1.00 test_acc:0.70
Epoch 38% 	 train_loss:1.88 train_acc:1.00 test_acc:0.70
Epoch 39% 	 train_loss:1.90 train_acc:1.00 test_acc:0.70
Epoch 40% 	 train_loss:1.89 train_acc:1.00 test_acc:0.70
Epoch 41% 	 train_loss:1.90 train_acc:1.00 test_acc:0.70
Epoch 42% 	 train_loss:1.90 train_acc:1.00 test_acc:0.70
Epoch 43% 	 train_loss:1.90 train_acc:1.00 test_acc:0.70
Epoch 44% 	 train_loss:1.90 train_acc:1.00 test_acc:0.70
Epoch 45% 	 train_loss:1.91 train_acc:1.00 test_acc:0.70
Epoch 46% 	 train_loss:1.92 train_acc:1.00 test_acc:0.70
Epoch 47% 	 train_loss:1.92 train_acc:1.00 test_acc:0.70
Epoch 48% 	 train_loss:1.92 train_acc:1.00 test_acc:0.70
Epoch 49% 	 train_loss:1.92 train_acc:1.00 test_acc:0.70
Epoch 50% 	 train_loss:1.93 train_acc:1.00 test_acc:0.70
Epoch 51% 	 train_loss:1.93 train_acc:1.00 test_acc:0.70
Epoch 52% 	 train_loss:1.93 train_acc:1.00 test_acc:0.70
Epoch 53% 	 train_loss:1.94 train_acc:1.00 test_acc:0.70
Epoch 54% 	 train_loss:1.94 train_acc:1.00 test_acc:0.70
Epoch 55% 	 train_loss:1.95 train_acc:1.00 test_acc:0.70
Epoch 56% 	 train_loss:1.95 train_acc:1.00 test_acc:0.70
Epoch 57% 	 train_loss:1.94 train_acc:1.00 test_acc:0.70
Epoch 58% 	 train_loss:1.95 train_acc:1.00 test_acc:0.70
Epoch 59% 	 train_loss:1.94 train_acc:1.00 test_acc:0.70
time used = 502.8768904209137
Epoch 0% 	 train_loss:2.23 train_acc:0.45 test_acc:0.26
Epoch 1% 	 train_loss:1.45 train_acc:0.56 test_acc:0.49
Epoch 2% 	 train_loss:1.27 train_acc:0.62 test_acc:0.55
Epoch 3% 	 train_loss:1.32 train_acc:0.69 test_acc:0.56
Epoch 4% 	 train_loss:1.20 train_acc:0.75 test_acc:0.60
Epoch 5% 	 train_loss:1.49 train_acc:0.83 test_acc:0.60
Epoch 6% 	 train_loss:1.34 train_acc:0.85 test_acc:0.60
Epoch 7% 	 train_loss:1.44 train_acc:0.85 test_acc:0.59
Epoch 8% 	 train_loss:1.34 train_acc:0.91 test_acc:0.62
Epoch 9% 	 train_loss:1.68 train_acc:0.93 test_acc:0.58
Epoch 10% 	 train_loss:1.73 train_acc:0.94 test_acc:0.58
Epoch 11% 	 train_loss:1.84 train_acc:0.95 test_acc:0.59
Epoch 12% 	 train_loss:1.76 train_acc:0.95 test_acc:0.60
Epoch 13% 	 train_loss:1.61 train_acc:0.97 test_acc:0.63
Epoch 14% 	 train_loss:1.64 train_acc:0.98 test_acc:0.65
Epoch 15% 	 train_loss:1.99 train_acc:0.98 test_acc:0.62
Epoch 16% 	 train_loss:1.69 train_acc:0.98 test_acc:0.65
Epoch 17% 	 train_loss:1.80 train_acc:0.99 test_acc:0.65
Epoch 18% 	 train_loss:1.67 train_acc:1.00 test_acc:0.68
Epoch 19% 	 train_loss:1.80 train_acc:1.00 test_acc:0.67
Epoch 20% 	 train_loss:1.76 train_acc:1.00 test_acc:0.67
Epoch 21% 	 train_loss:1.90 train_acc:1.00 test_acc:0.66
Epoch 22% 	 train_loss:1.85 train_acc:1.00 test_acc:0.67
Epoch 23% 	 train_loss:1.91 train_acc:1.00 test_acc:0.68
Epoch 24% 	 train_loss:1.93 train_acc:1.00 test_acc:0.68
Epoch 25% 	 train_loss:2.07 train_acc:1.00 test_acc:0.67
Epoch 26% 	 train_loss:1.92 train_acc:1.00 test_acc:0.69
Epoch 27% 	 train_loss:1.97 train_acc:1.00 test_acc:0.68
